DT,TBL_NM,PRD_SE,PRD_DE,C1,C1_NM,ITM_NM,TBL_ID,ITM_ID,ORG_ID,C1_OBJ_NM
134.5,주택시장 소비심리지수,M,2015-07-01,K0611,울산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
136.7,주택시장 소비심리지수,M,2015-07-01,K0612,강원도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
114.6,주택시장 소비심리지수,M,2015-07-01,K0613,충청북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
116.7,주택시장 소비심리지수,M,2015-07-01,K0614,충청남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
118.8,주택시장 소비심리지수,M,2015-07-01,K0615,전라북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
118.8,주택시장 소비심리지수,M,2015-07-01,K0616,전라남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
120.3,주택시장 소비심리지수,M,2015-07-01,K0617,경상북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
122.1,주택시장 소비심리지수,M,2015-07-01,K0618,경상남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
131.6,주택시장 소비심리지수,M,2015-08-01,K01,전국,주택시장소비심리지수,DT_39002_02,T1,390,시도별
135.5,주택시장 소비심리지수,M,2015-08-01,K02,수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
140.0,주택시장 소비심리지수,M,2015-08-01,K0203,서울특별시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
133.7,주택시장 소비심리지수,M,2015-08-01,K0204,인천광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
133.3,주택시장 소비심리지수,M,2015-08-01,K0205,경기도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
126.6,주택시장 소비심리지수,M,2015-08-01,K06,비수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
132.6,주택시장 소비심리지수,M,2015-08-01,K0607,부산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
135.8,주택시장 소비심리지수,M,2015-08-01,K0608,대구광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
122.5,주택시장 소비심리지수,M,2015-08-01,K0609,광주광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
122.5,주택시장 소비심리지수,M,2015-08-01,K0610,대전광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
135.2,주택시장 소비심리지수,M,2015-08-01,K0611,울산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
139.6,주택시장 소비심리지수,M,2015-08-01,K0612,강원도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
116.5,주택시장 소비심리지수,M,2015-08-01,K0613,충청북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
116.9,주택시장 소비심리지수,M,2015-08-01,K0614,충청남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
118.4,주택시장 소비심리지수,M,2015-08-01,K0615,전라북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
122.6,주택시장 소비심리지수,M,2015-08-01,K0616,전라남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
120.2,주택시장 소비심리지수,M,2015-08-01,K0617,경상북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
122.0,주택시장 소비심리지수,M,2015-08-01,K0618,경상남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
129.0,주택시장 소비심리지수,M,2015-09-01,K01,전국,주택시장소비심리지수,DT_39002_02,T1,390,시도별
133.1,주택시장 소비심리지수,M,2015-09-01,K02,수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
134.8,주택시장 소비심리지수,M,2015-09-01,K0203,서울특별시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
132.5,주택시장 소비심리지수,M,2015-09-01,K0204,인천광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
132.3,주택시장 소비심리지수,M,2015-09-01,K0205,경기도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
123.8,주택시장 소비심리지수,M,2015-09-01,K06,비수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
130.1,주택시장 소비심리지수,M,2015-09-01,K0607,부산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
129.8,주택시장 소비심리지수,M,2015-09-01,K0608,대구광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
122.7,주택시장 소비심리지수,M,2015-09-01,K0609,광주광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
117.2,주택시장 소비심리지수,M,2015-09-01,K0610,대전광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
128.3,주택시장 소비심리지수,M,2015-09-01,K0611,울산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
136.9,주택시장 소비심리지수,M,2015-09-01,K0612,강원도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
113.6,주택시장 소비심리지수,M,2015-09-01,K0613,충청북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
114.7,주택시장 소비심리지수,M,2015-09-01,K0614,충청남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
121.2,주택시장 소비심리지수,M,2015-09-01,K0615,전라북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
118.9,주택시장 소비심리지수,M,2015-09-01,K0616,전라남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
120.3,주택시장 소비심리지수,M,2015-09-01,K0617,경상북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
120.1,주택시장 소비심리지수,M,2015-09-01,K0618,경상남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
132.6,주택시장 소비심리지수,M,2015-10-01,K01,전국,주택시장소비심리지수,DT_39002_02,T1,390,시도별
137.9,주택시장 소비심리지수,M,2015-10-01,K02,수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
141.8,주택시장 소비심리지수,M,2015-10-01,K0203,서울특별시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
135.3,주택시장 소비심리지수,M,2015-10-01,K0204,인천광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
136.3,주택시장 소비심리지수,M,2015-10-01,K0205,경기도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
126.2,주택시장 소비심리지수,M,2015-10-01,K06,비수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
137.1,주택시장 소비심리지수,M,2015-10-01,K0607,부산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
124.4,주택시장 소비심리지수,M,2015-10-01,K0608,대구광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
123.1,주택시장 소비심리지수,M,2015-10-01,K0609,광주광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
119.0,주택시장 소비심리지수,M,2015-10-01,K0610,대전광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
134.5,주택시장 소비심리지수,M,2015-10-01,K0611,울산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
143.9,주택시장 소비심리지수,M,2015-10-01,K0612,강원도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
115.2,주택시장 소비심리지수,M,2015-10-01,K0613,충청북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
112.7,주택시장 소비심리지수,M,2015-10-01,K0614,충청남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
122.1,주택시장 소비심리지수,M,2015-10-01,K0615,전라북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
125.1,주택시장 소비심리지수,M,2015-10-01,K0616,전라남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
119.0,주택시장 소비심리지수,M,2015-10-01,K0617,경상북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
122.7,주택시장 소비심리지수,M,2015-10-01,K0618,경상남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
124.0,주택시장 소비심리지수,M,2015-11-01,K01,전국,주택시장소비심리지수,DT_39002_02,T1,390,시도별
128.1,주택시장 소비심리지수,M,2015-11-01,K02,수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
131.9,주택시장 소비심리지수,M,2015-11-01,K0203,서울특별시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
126.3,주택시장 소비심리지수,M,2015-11-01,K0204,인천광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
126.4,주택시장 소비심리지수,M,2015-11-01,K0205,경기도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
119.1,주택시장 소비심리지수,M,2015-11-01,K06,비수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
129.4,주택시장 소비심리지수,M,2015-11-01,K0607,부산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
111.8,주택시장 소비심리지수,M,2015-11-01,K0608,대구광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
119.5,주택시장 소비심리지수,M,2015-11-01,K0609,광주광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
113.9,주택시장 소비심리지수,M,2015-11-01,K0610,대전광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
122.9,주택시장 소비심리지수,M,2015-11-01,K0611,울산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
134.3,주택시장 소비심리지수,M,2015-11-01,K0612,강원도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
110.7,주택시장 소비심리지수,M,2015-11-01,K0613,충청북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
106.0,주택시장 소비심리지수,M,2015-11-01,K0614,충청남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
117.3,주택시장 소비심리지수,M,2015-11-01,K0615,전라북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
121.8,주택시장 소비심리지수,M,2015-11-01,K0616,전라남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
113.2,주택시장 소비심리지수,M,2015-11-01,K0617,경상북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
116.0,주택시장 소비심리지수,M,2015-11-01,K0618,경상남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
109.2,주택시장 소비심리지수,M,2015-12-01,K01,전국,주택시장소비심리지수,DT_39002_02,T1,390,시도별
111.4,주택시장 소비심리지수,M,2015-12-01,K02,수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
112.5,주택시장 소비심리지수,M,2015-12-01,K0203,서울특별시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
109.7,주택시장 소비심리지수,M,2015-12-01,K0204,인천광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
111.1,주택시장 소비심리지수,M,2015-12-01,K0205,경기도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
106.5,주택시장 소비심리지수,M,2015-12-01,K06,비수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
113.8,주택시장 소비심리지수,M,2015-12-01,K0607,부산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
94.4,주택시장 소비심리지수,M,2015-12-01,K0608,대구광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
107.7,주택시장 소비심리지수,M,2015-12-01,K0609,광주광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
108.8,주택시장 소비심리지수,M,2015-12-01,K0610,대전광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
111.5,주택시장 소비심리지수,M,2015-12-01,K0611,울산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
125.8,주택시장 소비심리지수,M,2015-12-01,K0612,강원도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
103.3,주택시장 소비심리지수,M,2015-12-01,K0613,충청북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
95.9,주택시장 소비심리지수,M,2015-12-01,K0614,충청남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
109.0,주택시장 소비심리지수,M,2015-12-01,K0615,전라북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
111.7,주택시장 소비심리지수,M,2015-12-01,K0616,전라남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
99.2,주택시장 소비심리지수,M,2015-12-01,K0617,경상북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
100.8,주택시장 소비심리지수,M,2015-12-01,K0618,경상남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
113.8,주택시장 소비심리지수,M,2016-01-01,K01,전국,주택시장소비심리지수,DT_39002_02,T1,390,시도별
117.7,주택시장 소비심리지수,M,2016-01-01,K02,수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
119.8,주택시장 소비심리지수,M,2016-01-01,K0203,서울특별시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
116.9,주택시장 소비심리지수,M,2016-01-01,K0204,인천광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
116.6,주택시장 소비심리지수,M,2016-01-01,K0205,경기도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
109.3,주택시장 소비심리지수,M,2016-01-01,K06,비수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
117.7,주택시장 소비심리지수,M,2016-01-01,K0607,부산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
91.1,주택시장 소비심리지수,M,2016-01-01,K0608,대구광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
108.1,주택시장 소비심리지수,M,2016-01-01,K0609,광주광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
113.4,주택시장 소비심리지수,M,2016-01-01,K0610,대전광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
113.9,주택시장 소비심리지수,M,2016-01-01,K0611,울산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
130.9,주택시장 소비심리지수,M,2016-01-01,K0612,강원도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
107.1,주택시장 소비심리지수,M,2016-01-01,K0613,충청북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
101.4,주택시장 소비심리지수,M,2016-01-01,K0614,충청남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
113.4,주택시장 소비심리지수,M,2016-01-01,K0615,전라북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
117.6,주택시장 소비심리지수,M,2016-01-01,K0616,전라남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
95.6,주택시장 소비심리지수,M,2016-01-01,K0617,경상북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
107.6,주택시장 소비심리지수,M,2016-01-01,K0618,경상남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
116.0,주택시장 소비심리지수,M,2016-02-01,K01,전국,주택시장소비심리지수,DT_39002_02,T1,390,시도별
120.2,주택시장 소비심리지수,M,2016-02-01,K02,수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
122.3,주택시장 소비심리지수,M,2016-02-01,K0203,서울특별시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
118.4,주택시장 소비심리지수,M,2016-02-01,K0204,인천광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
119.4,주택시장 소비심리지수,M,2016-02-01,K0205,경기도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
111.2,주택시장 소비심리지수,M,2016-02-01,K06,비수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
121.0,주택시장 소비심리지수,M,2016-02-01,K0607,부산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
